TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target,Target_pca
52.22999999999999,0,37,1,28.0,3,96.0,1.0,105.01000000000022,0,0
78.62000000000003,1,28,1,32.0,0,52.0,1.0,1360.85,2,2
47.78999999999999,1,10,1,25.0,3,37.0,1.0,1649.92,1,1
333.97,1,14,1,52.0,0,45.0,1.0,5237.36,1,1
30.870000000000005,1,14,0,33.0,0,295.0,1.0,14348.65,1,1
710.43,1,36,2,67.0,2,115.0,1.0,5625.55,0,0
220.23,1,25,0,41.0,1,48.0,1.0,3438.02,2,2
27.28000000000003,1,1,0,29.0,0,96.0,1.0,10668.24,3,3
101.51999999999998,1,40,0,49.0,1,98.0,1.0,2018.9,0,0
162.65,1,27,0,59.0,1,147.0,1.0,9500.95,2,2
10.519999999999982,1,18,0,55.0,2,30.0,1.0,2472.99,1,1
270.72,1,20,1,38.0,0,37.0,1.0,6522.47,1,1
247.58,1,35,0,39.0,1,152.0,1.0,778.7399999999998,0,0
359.65,0,17,2,25.0,3,289.0,1.0,219.52999999999975,1,1
109.91,1,39,1,38.0,0,90.0,1.0,12896.06,0,0
215.72,0,8,1,30.0,1,137.0,1.0,8697.11,3,3
490.76,1,8,2,66.0,2,156.0,1.0,6414.11,3,3
224.28,1,6,2,64.0,2,68.0,1.0,5767.51,3,3
608.79,1,13,2,55.0,1,157.0,1.0,2991.17,1,1
840.1599999999999,0,7,1,20.0,3,68.0,1.0,1236.7600000000002,3,3
203.34,1,31,0,60.0,0,66.0,1.0,13586.99,2,2
90.88,1,7,0,26.0,1,284.0,1.0,7117.35,3,3
60.110000000000014,0,0,1,61.0,2,122.0,1.0,7235.87,3,3
393.92,1,22,1,72.0,2,47.0,1.0,7318.64,2,2
19.389999999999986,1,7,0,43.0,0,45.0,1.0,9847.6,3,3
557.41,0,42,2,80.0,2,49.0,1.0,2968.75,0,0
57.06999999999999,0,4,2,31.0,0,99.0,1.0,9323.71,3,3
395.27,0,24,2,18.0,3,167.0,1.0,1764.08,2,2
289.05,1,27,0,75.0,2,116.0,1.0,5683.49,2,2
46.110000000000014,1,37,2,33.0,0,233.0,1.0,5225.73,0,0
335.5,1,34,0,63.0,2,47.0,1.0,6445.4,0,0
388.07,1,39,2,24.0,3,68.0,1.0,289.71000000000004,0,0
520.86,0,34,2,51.0,1,66.0,1.0,9200.74,0,0
787.4099999999999,1,22,2,25.0,3,39.0,1.0,300.8699999999999,2,2
31.69999999999999,0,33,0,48.0,0,121.0,1.0,743.8999999999996,0,0
22.30000000000001,1,30,0,21.0,3,90.0,1.0,1200.35,2,2
203.12,1,38,0,56.0,2,181.0,1.0,1562.3900000000003,0,0
315.94,0,33,1,49.0,0,172.0,1.0,7719.71,0,0
192.23,1,0,2,54.0,1,39.0,3.0,2610.67,3,3
1510.7099999999998,1,28,2,66.0,2,51.0,1.0,2060.02,2,2
0.2599999999999909,1,28,2,20.0,3,173.0,1.0,1833.67,2,2
210.77,1,23,0,71.0,2,161.0,1.0,5396.65,2,2
406.65,1,23,0,57.0,0,107.0,1.0,12995.7,2,2
422.9,1,40,0,40.0,1,111.0,1.0,7616.43,0,0
20.620000000000005,0,30,0,35.0,0,225.0,1.0,12500.8,2,2
174.39,1,37,0,19.0,3,36.0,1.0,1127.0800000000004,0,0
7.860000000000014,0,34,1,76.0,2,91.0,1.0,3621.98,0,0
54.849999999999994,0,37,1,58.0,2,40.0,1.0,2727.45,0,0
204.7,1,28,1,49.0,0,95.0,5.0,5117.03,2,2
16.55000000000001,1,40,1,26.0,1,159.0,1.0,6089.79,0,0
91.32,1,25,1,58.0,1,77.0,1.0,2618.1,2,2
49.620000000000005,1,32,0,55.0,1,111.0,1.0,3841.42,0,2
487.16,0,20,1,28.0,3,84.0,1.0,321.21000000000004,1,1
405.6,1,40,2,37.0,1,44.0,1.0,9754.73,0,0
512.95,1,8,1,57.0,1,143.0,1.0,9584.52,3,3
345.94,1,32,0,31.0,0,163.0,1.0,7624.56,0,2
356.56,1,27,2,47.0,1,52.0,1.0,2485.73,2,2
10.310000000000002,1,21,2,36.0,1,280.0,1.0,2137.9,2,1
211.69,1,1,1,30.0,0,111.0,1.0,6412.85,3,3
221.49,0,28,1,23.0,3,196.0,1.0,707.25,2,2
278.23,1,14,2,48.0,1,83.0,1.0,8300.54,1,1
116.88,1,22,0,45.0,0,263.0,1.0,7717.34,2,2
328.77,0,36,2,39.0,0,247.0,1.0,6967.03,0,0
77.53,1,21,1,54.0,2,55.0,1.0,5158.6,2,1
421.74,1,38,2,67.0,0,103.0,1.0,12031.14,0,0
313.69,1,28,1,73.0,2,152.0,1.0,7093.68,2,2
411.72,1,42,1,29.0,0,153.0,1.0,8539.86,0,0
508.73,1,6,1,59.0,2,89.0,1.0,7640.57,3,3
153.08,1,29,0,24.0,3,201.0,1.0,1292.21,2,2
23.00999999999999,1,19,1,63.0,2,166.0,1.0,5958.75,1,1
69.27999999999997,1,20,2,25.0,3,129.0,1.0,708.7399999999998,1,1
51.25000000000003,0,2,1,28.0,3,66.0,1.0,1744.4,3,3
407.65,1,10,0,25.0,3,263.0,1.0,273.77999999999975,1,1
459.25,1,40,1,25.0,3,59.0,1.0,130.76000000000022,0,0
301.56,1,39,1,49.0,0,118.0,1.0,10389.6,0,0
17.670000000000016,1,36,2,63.0,0,91.0,1.0,1048.1800000000007,0,0
5.2900000000000205,0,37,2,32.0,0,132.0,1.0,12896.68,0,0
401.37,1,20,1,43.0,1,251.0,1.0,8208.54,1,1
145.4,1,40,2,38.0,1,24.000000000000014,1.0,5244.49,0,0
556.34,1,39,2,37.0,0,46.0,1.0,11935.14,0,0
34.31,1,30,0,24.0,3,251.0,1.0,1484.7600000000002,2,2
780.59,0,40,2,23.0,3,145.0,1.0,6513.34,0,0
282.65,1,13,0,35.0,0,161.0,1.0,13801.15,1,1
305.27,1,19,2,68.0,0,147.0,1.0,12958.65,1,1
185.81,1,2,2,32.0,0,116.0,1.0,9588.71,3,3
447.95,1,40,1,29.0,1,75.0,1.0,7544.4,0,0
279.3,1,28,0,19.0,3,48.0,1.0,1193.6099999999997,2,2
611.15,1,11,0,27.0,3,121.0,1.0,892.8299999999999,1,1
275.2,1,27,2,54.0,1,81.0,1.0,1230.12,2,2
427.79,1,38,1,18.0,3,189.0,1.0,1479.67,0,0
469.13,0,35,0,54.0,0,139.0,1.0,1265.2799999999997,0,0
102.81,1,39,1,76.0,2,47.0,1.0,3228.87,0,0
22.610000000000014,1,39,2,19.0,3,145.0,1.0,1111.67,0,0
68.28,1,4,2,56.0,1,293.0,1.0,3213.16,3,3
33.64999999999998,0,27,2,63.0,0,146.0,1.0,12719.93,2,2
362.68,0,24,0,63.0,2,137.0,1.0,2040.77,2,2
73.23000000000002,1,37,1,20.0,3,172.0,1.0,1309.85,0,0
654.49,0,2,2,25.0,3,104.0,1.0,164.60999999999967,3,3
18.560000000000002,0,22,1,49.0,1,161.0,1.0,4230.37,2,2
389.05,1,9,0,27.0,3,41.0,1.0,761.0,3,3
66.91000000000003,1,39,0,39.0,0,85.0,1.0,871.1000000000004,0,0
335.48,1,28,1,45.0,1,155.0,1.0,3023.16,2,2
38.139999999999986,1,0,2,19.0,3,174.0,1.0,1119.2100000000005,3,3
1076.9800000000002,1,11,1,60.0,0,173.0,1.0,11833.73,1,1
360.02,1,9,2,68.0,2,68.0,1.0,6400.59,3,3
567.71,1,22,2,63.0,0,80.0,1.0,13884.24,2,2
218.19,1,2,0,19.0,3,185.0,1.0,620.8299999999999,3,3
209.99,1,10,0,19.0,3,40.0,1.0,1938.0100000000002,1,1
11.019999999999982,1,40,1,19.0,3,280.0,1.0,964.79,0,0
83.43,1,27,2,56.0,2,109.0,1.0,1870.1599999999999,2,2
344.97,1,2,2,34.0,0,106.0,1.0,5577.94,3,3
172.29,1,12,0,36.0,1,283.0,1.0,8700.8,1,1
195.53999999999996,1,29,2,60.0,2,255.0,1.0,2794.66,2,2
101.23000000000002,1,7,2,45.0,1,87.0,1.0,6169.71,3,3
180.46,1,14,0,25.0,3,34.0,1.0,831.75,1,1
692.55,1,5,1,53.0,2,109.0,1.0,2451.56,3,3
147.31,0,23,2,34.0,0,92.0,1.0,13625.52,2,2
107.48000000000002,1,20,1,20.0,3,103.0,1.0,1379.3900000000003,1,1
1831.02,0,8,2,62.0,0,83.0,1.0,11498.01,3,3
81.50999999999999,1,42,1,25.0,3,97.0,1.0,865.4899999999998,0,0
365.48,0,39,2,76.0,2,216.0,1.0,7147.4,0,0
491.1,0,15,2,35.0,1,125.0,1.0,7833.85,1,1
452.8,1,20,1,80.0,2,151.0,1.0,4840.67,1,1
645.04,1,22,1,70.0,2,78.0,1.0,7361.47,2,2
169.28,1,30,1,45.0,0,114.0,1.0,5128.44,2,2
88.41999999999999,1,12,0,62.0,0,91.0,1.0,12381.45,1,1
155.53,1,3,0,29.0,1,66.0,1.0,4008.05,3,3
991.8199999999999,1,25,2,43.0,1,300.0,1.0,3493.13,2,2
39.24000000000001,1,9,0,77.0,2,106.0,1.0,6462.41,3,3
152.01,1,13,0,42.0,1,111.0,3.0,4625.12,1,1
78.76999999999998,0,19,0,48.0,1,50.0,1.0,6470.57,1,1
26.5,1,16,2,48.0,1,179.0,1.0,4854.83,1,1
83.62,1,33,0,48.0,0,146.0,1.0,12652.22,0,0
142.78,1,36,1,68.0,0,150.0,1.0,11705.88,0,0
55.99000000000001,1,12,0,35.0,0,95.0,1.0,932.6099999999997,1,1
774.48,1,21,1,61.0,0,31.000000000000014,1.0,11613.58,2,1
105.37,1,34,0,25.0,3,160.0,1.0,1068.5500000000002,0,0
118.82999999999998,1,41,2,28.0,3,295.0,1.0,1616.3000000000002,0,0
46.22,1,38,1,23.0,3,217.0,1.0,471.27999999999975,0,0
659.71,0,38,1,21.0,3,148.0,1.0,106.85999999999967,0,0
377.97,1,24,2,72.0,2,160.0,1.0,2457.1,2,2
114.1,1,4,1,69.0,2,148.0,1.0,5882.12,3,3
11.300000000000011,0,21,2,55.0,2,41.0,1.0,1938.9899999999998,2,1
95.5,1,29,2,57.0,2,16.999999999999986,1.0,4079.09,2,2
130.93,0,15,1,28.0,1,149.0,1.0,860.1199999999999,1,1
272.97,1,4,2,68.0,2,174.0,1.0,7811.31,3,3
73.35,1,37,1,24.0,3,47.0,1.0,1181.8400000000006,0,0
29.939999999999998,1,37,0,58.0,0,243.0,1.0,10915.54,0,0
307.24,1,38,0,19.0,3,136.0,2.0,1670.7200000000003,0,0
50.52000000000001,1,4,2,20.0,3,140.0,1.0,1121.1899999999996,3,3
820.46,0,13,2,53.0,1,243.0,1.0,5621.86,1,1
153.07,1,11,0,56.0,1,116.0,1.0,8873.43,1,1
52.940000000000026,1,40,1,41.0,0,146.0,1.0,6990.92,0,0
384.41,1,17,0,60.0,1,65.0,1.0,7831.56,1,1
235.42,1,31,1,51.0,2,175.0,1.0,6173.23,2,2
114.23000000000002,1,9,0,56.0,0,64.0,1.0,9523.72,3,3
12.620000000000005,1,12,1,33.0,0,61.0,1.0,6420.47,1,1
997.3699999999999,1,13,0,23.0,3,145.0,1.0,1146.0899999999997,1,1
373.52,1,7,0,35.0,1,235.0,1.0,6430.41,3,3
336.05,1,35,1,28.0,3,164.0,1.0,1635.0500000000002,0,0
366.93,1,15,2,66.0,2,33.0,1.0,6697.79,1,1
112.26999999999998,1,39,1,58.0,0,102.0,1.0,7369.89,0,0
494.96,1,34,0,40.0,1,132.0,1.0,6903.68,0,0
561.58,1,34,2,65.0,0,23.0,1.0,11748.86,0,0
440.94,1,35,2,42.0,0,148.0,1.0,7303.23,0,0
71.9,1,20,1,29.0,0,51.0,1.0,10619.35,1,1
256.66,0,33,2,54.0,2,137.0,1.0,1794.5,0,0
166.55,0,15,1,59.0,0,99.0,1.0,12970.21,1,1
276.26,1,21,1,56.0,0,143.0,1.0,120.89000000000033,2,1
35.45999999999998,1,16,0,67.0,0,164.0,1.0,5692.31,1,1
38.139999999999986,1,32,1,50.0,1,165.0,1.0,9879.87,0,2
506.26,0,3,0,64.0,2,86.0,1.0,6266.65,3,3
736.32,1,16,2,31.0,0,28.0,1.0,14268.95,1,1
389.43,0,2,0,52.0,1,151.0,1.0,6449.83,3,3
25.579999999999984,1,29,0,60.0,1,166.0,1.0,6741.41,2,2
446.1,1,39,0,25.0,3,243.0,1.0,1008.44,0,0
147.74,1,33,1,23.0,3,15.0,1.0,1711.7799999999997,0,0
1228.81,1,37,0,26.0,3,254.0,1.0,1821.0,0,0
46.22999999999999,1,14,2,77.0,2,282.0,1.0,5107.75,1,1
265.37,1,42,1,33.0,1,77.0,1.0,5229.95,0,0
342.57,1,4,2,20.0,3,91.0,1.0,339.15999999999985,3,3
417.26,0,27,2,32.0,0,45.0,1.0,10442.48,2,2
33.629999999999995,1,8,2,63.0,2,76.0,1.0,4324.4,3,3
64.57999999999998,1,12,1,55.0,2,173.0,1.0,6292.29,1,1
23.230000000000018,0,24,1,21.0,3,122.0,1.0,269.0100000000002,2,2
278.88,1,18,1,64.0,0,179.0,2.0,1334.0900000000001,1,1
285.49,0,5,1,53.0,0,109.0,1.0,6366.84,3,3
71.86999999999998,1,26,0,22.0,3,258.0,1.0,1839.1,2,2
308.8,1,3,0,53.0,2,41.0,1.0,3966.54,3,3
288.43,1,31,1,66.0,2,72.0,1.0,4577.09,2,2
147.45999999999998,0,0,2,65.0,0,205.0,1.0,7458.03,3,3
71.34,1,24,2,49.0,1,144.0,3.0,6345.03,2,2
170.36,1,16,0,30.0,0,118.0,1.0,6034.73,1,1
965.6599999999999,1,33,0,53.0,1,32.0,1.0,765.8099999999995,0,0
736.53,1,30,0,55.0,1,120.0,1.0,9826.26,2,2
213.42,1,8,0,45.0,1,16.999999999999986,1.0,3736.38,3,3
94.09,1,24,1,27.0,3,203.0,1.0,646.8500000000004,2,2
263.92,0,36,1,57.0,2,233.0,1.0,4161.71,0,0
77.49999999999997,0,13,2,51.0,0,201.0,1.0,11079.77,1,1
3.6499999999999773,1,24,2,69.0,0,146.0,1.0,10017.11,2,2
43.879999999999995,0,39,2,26.0,3,251.0,1.0,1644.0900000000001,0,0
224.79,1,4,2,18.0,3,129.0,1.0,528.3800000000001,3,3
64.30000000000001,1,21,0,55.0,2,67.0,1.0,7530.3,2,1
111.79000000000002,1,17,2,62.0,0,49.0,1.0,10887.59,1,1
927.1599999999999,1,37,0,59.0,2,153.0,1.0,7104.61,0,0
613.7,0,13,1,61.0,2,37.0,1.0,7307.11,1,1
26.069999999999993,1,3,1,20.0,3,19.0,3.0,349.97999999999956,3,3
170.45,1,37,1,60.0,1,199.0,1.0,2284.41,0,0
344.27,1,35,1,22.0,3,123.0,1.0,1918.3599999999997,0,0
872.72,1,42,2,22.0,3,288.0,1.0,503.0100000000002,0,0
292.95,1,22,1,37.0,1,56.0,1.0,1216.9099999999999,2,2
28.439999999999998,1,14,0,18.0,3,243.0,1.0,1071.04,1,1
209.02,1,12,0,21.0,3,74.0,1.0,187.89999999999964,1,1
20.05000000000001,1,6,0,72.0,2,171.0,1.0,7145.67,3,3
175.02,1,31,2,28.0,3,71.0,1.0,1493.88,2,2
89.5,0,21,1,41.0,1,134.0,1.0,8658.95,2,1
69.96000000000001,1,3,1,28.0,3,31.000000000000014,1.0,164.1199999999999,3,3
376.78,0,26,2,21.0,3,88.0,1.0,841.6499999999996,2,2
148.54,0,8,1,71.0,2,107.0,1.0,5677.05,3,3
388.77,0,17,2,26.0,3,30.0,1.0,1658.4899999999998,1,1
100.38,1,39,1,63.0,0,49.0,1.0,10171.68,0,0
137.23,1,14,1,64.0,0,63.0,1.0,13847.99,1,1
870.3,1,38,0,51.0,2,229.0,1.0,3688.98,0,0
458.94,1,11,1,52.0,1,180.0,1.0,5619.95,1,1
327.35,0,22,1,20.0,3,175.0,1.0,342.0799999999999,2,2
757.15,1,33,2,53.0,1,38.0,1.0,4702.86,0,0
47.22999999999999,0,22,2,73.0,2,160.0,1.0,6659.81,2,2
170.97,1,26,1,26.0,3,292.0,1.0,1265.27,2,2
262.43,0,36,2,37.0,0,274.0,5.0,12841.01,0,0
659.15,1,4,0,22.0,3,204.0,1.0,1241.5900000000001,3,3
31.53000000000003,1,18,2,25.0,3,283.0,1.0,874.9300000000003,1,1
250.01,1,18,0,62.0,2,88.0,1.0,1541.48,1,1
554.15,1,33,0,49.0,0,108.0,1.0,14817.22,0,0
28.379999999999995,1,34,1,55.0,0,98.0,1.0,173.69999999999982,0,0
16.80000000000001,1,36,0,49.0,0,94.0,1.0,11847.07,0,0
896.79,1,9,2,33.0,0,168.0,1.0,11146.74,3,3
159.0,1,19,0,49.0,1,38.0,1.0,369.78999999999996,1,1
56.31,0,15,2,75.0,2,195.0,1.0,6396.08,1,1
203.99,1,30,2,52.0,2,215.0,1.0,4840.31,2,2
50.99000000000001,1,11,1,29.0,0,76.0,1.0,1334.6,1,1
101.28,0,6,2,32.0,1,75.0,1.0,2774.35,3,3
299.92,1,10,0,27.0,3,122.0,1.0,1368.0,1,1
77.54000000000002,1,31,2,67.0,2,73.0,1.0,4536.38,2,2
18.350000000000023,1,26,1,21.0,3,78.0,1.0,1293.3900000000003,2,2
732.53,0,38,0,26.0,3,116.0,1.0,441.53999999999996,0,0
65.11000000000001,1,26,0,34.0,1,150.0,1.0,8485.14,2,2
67.07,0,20,0,24.0,3,56.0,1.0,999.6200000000003,1,1
137.48,1,39,1,55.0,0,47.0,1.0,14273.42,0,0
398.36,1,8,0,22.0,3,56.0,1.0,1863.6999999999998,3,3
469.46,1,27,0,20.0,3,149.0,1.0,8640.56,2,2
37.579999999999984,1,16,0,57.0,0,182.0,1.0,259.4399999999996,1,1
160.24,1,42,0,31.0,1,15.0,1.0,5526.97,0,0
315.39,0,27,1,23.0,3,93.0,1.0,929.6000000000004,2,2
434.17,1,1,0,21.0,3,148.0,5.0,5335.44,3,3
165.91,1,17,0,26.0,3,84.0,1.0,587.1199999999999,1,1
211.36,1,37,1,47.0,1,194.0,1.0,4760.34,0,0
241.45,1,32,2,26.0,3,158.0,1.0,1594.04,0,2
23.24000000000001,1,16,1,68.0,0,129.0,1.0,13777.79,1,1
70.88,0,29,1,74.0,2,176.0,1.0,1794.65,2,2
1143.67,1,1,2,66.0,2,111.0,1.0,7677.76,3,3
314.52,1,22,0,80.0,2,229.0,1.0,7071.32,2,2
181.81,0,2,2,78.0,2,122.0,1.0,7525.73,3,3
854.6399999999999,1,13,1,56.0,2,118.0,1.0,2989.25,1,1
261.19,1,28,0,64.0,2,52.0,1.0,7620.6,2,2
220.68,0,33,2,71.0,2,217.0,1.0,5549.2,0,0
11.860000000000014,1,34,1,31.0,1,129.0,1.0,6782.61,0,0
122.65,1,8,2,28.0,3,41.0,1.0,1968.5100000000002,3,3
395.16,1,25,2,56.0,2,16.999999999999986,1.0,5340.73,2,2
704.69,1,19,2,51.0,2,150.0,1.0,3267.84,1,1
369.89,1,35,0,69.0,2,69.0,1.0,6941.47,0,0
10.920000000000016,1,17,0,67.0,2,268.0,1.0,7567.2,1,1
199.14,1,39,1,31.0,1,36.0,1.0,7001.25,0,0
304.15,1,1,1,20.0,3,40.0,1.0,686.9099999999999,3,3
620.54,0,29,1,28.0,3,98.0,1.0,213.35999999999967,2,2
757.79,1,5,2,22.0,3,117.0,1.0,1443.02,3,3
122.81,1,38,1,52.0,0,12.0,1.0,8450.84,0,0
96.25,1,15,2,61.0,2,171.0,1.0,7996.7,1,1
1431.33,1,5,0,30.0,0,49.0,1.0,5567.98,3,3
142.55,1,18,2,67.0,0,97.0,1.0,1262.6800000000003,1,1
35.94,0,14,1,23.0,3,141.0,1.0,1697.2799999999997,1,1
24.860000000000014,1,17,1,58.0,1,292.0,1.0,2591.65,1,1
103.08000000000001,1,37,2,60.0,0,109.0,1.0,12002.16,0,0
116.26999999999998,1,32,2,57.0,1,94.0,1.0,8726.92,0,2
363.84,1,8,2,73.0,2,118.0,3.0,5415.64,3,3
108.75,1,15,0,50.0,0,23.0,4.0,14829.85,1,1
50.900000000000006,0,17,2,28.0,3,150.0,1.0,1277.6999999999998,1,1
206.84,1,30,1,20.0,3,154.0,1.0,454.65999999999985,2,2
37.39999999999998,1,33,0,20.0,3,84.0,1.0,1519.5100000000002,0,0
154.21,1,24,2,46.0,1,75.0,1.0,8045.77,2,2
199.37,1,6,2,24.0,3,79.0,1.0,1331.3000000000002,3,3
1360.01,0,31,1,67.0,2,218.0,1.0,6601.5,2,2
18.230000000000018,1,26,0,56.0,1,28.0,1.0,8422.2,2,2
398.7,1,0,0,47.0,0,276.0,1.0,7987.74,3,3
378.2,1,23,1,40.0,1,167.0,1.0,7372.81,2,2
124.74000000000001,1,20,0,49.0,1,33.0,1.0,2987.97,1,1
17.100000000000023,1,0,0,53.0,2,101.0,1.0,1619.54,3,3
287.05,1,25,0,22.0,3,212.0,1.0,1204.65,2,2
874.72,1,37,2,28.0,1,173.0,1.0,4630.58,0,0
1762.28,1,22,0,24.0,3,150.0,1.0,1380.3400000000001,2,2
40.120000000000005,0,9,0,36.0,0,269.0,1.0,14304.38,3,3
125.0,0,16,2,49.0,1,177.0,1.0,3215.76,1,1
348.44,1,3,2,24.0,3,147.0,1.0,1022.9400000000005,3,3
128.4,1,40,0,69.0,2,31.000000000000014,1.0,2610.64,0,0
320.93,1,1,2,55.0,1,178.0,1.0,9451.66,3,3
1.410000000000025,1,34,0,53.0,2,278.0,1.0,1244.17,0,0
50.52000000000001,1,20,1,54.0,0,293.0,1.0,12815.24,1,1
383.95,0,36,2,31.0,1,143.0,1.0,9933.56,0,0
12.939999999999998,1,14,1,23.0,3,158.0,1.0,921.2299999999996,1,1
329.75,1,34,2,56.0,2,211.0,1.0,6009.43,0,0
981.76,1,25,2,45.0,0,234.0,1.0,602.3599999999997,2,2
40.79000000000002,1,25,0,18.0,3,80.0,1.0,1769.33,2,2
99.25,0,31,2,63.0,2,93.0,1.0,2570.34,2,2
150.6,1,24,0,69.0,2,59.0,1.0,3240.14,2,2
29.5,1,35,2,73.0,2,129.0,1.0,1229.3199999999997,0,0
54.34,1,0,0,65.0,0,46.0,1.0,8019.89,3,3
18.25,1,18,0,53.0,0,18.0,1.0,14328.29,1,1
633.87,1,18,2,27.0,3,175.0,1.0,330.15999999999985,1,1
81.15,1,24,0,19.0,3,114.0,1.0,1595.2600000000002,2,2
83.94999999999999,1,27,2,75.0,2,170.0,1.0,7413.18,2,2
410.4,0,41,0,61.0,2,78.0,1.0,2563.91,0,0
172.68,1,3,0,33.0,0,16.999999999999986,1.0,10724.95,3,3
139.88,1,7,0,34.0,1,162.0,1.0,2969.71,3,3
165.55,1,9,1,28.0,3,115.0,1.0,761.7799999999997,3,3
53.78999999999999,0,30,0,54.0,1,137.0,3.0,6229.36,2,2
285.69,1,24,0,63.0,2,35.0,1.0,2552.54,2,2
532.4,1,17,0,22.0,3,149.0,1.0,1033.73,1,1
293.85,1,5,2,25.0,3,144.0,1.0,1919.9700000000003,3,3
27.939999999999998,1,1,1,79.0,2,120.0,1.0,1893.44,3,3
270.36,1,28,0,25.0,3,37.0,1.0,1783.04,2,2
112.66,1,30,2,29.0,1,176.0,3.0,852.9799999999996,2,2
506.03,1,11,1,21.0,3,21.0,1.0,1123.8899999999999,1,1
206.95,1,39,1,22.0,3,31.000000000000014,1.0,1817.65,0,0
350.96,1,40,0,63.0,2,167.0,1.0,5463.94,0,0
261.63,1,6,1,20.0,3,150.0,1.0,477.02999999999975,3,3
46.120000000000005,1,14,1,59.0,0,30.0,1.0,8874.01,1,1
27.25,0,18,1,63.0,2,92.0,1.0,5365.2,1,1
1353.93,1,12,1,26.0,1,171.0,1.0,7858.41,1,1
331.66,1,19,0,76.0,2,145.0,1.0,7216.3,1,1
667.95,0,28,0,62.0,0,253.0,1.0,13558.56,2,2
49.84,1,6,0,49.0,0,146.0,1.0,7872.04,3,3
556.04,1,10,0,72.0,2,27.0,1.0,5200.04,1,1
88.06,0,33,2,18.0,3,288.0,1.0,1779.85,0,0
745.95,1,22,0,58.0,0,127.0,1.0,13264.14,2,2
67.24999999999997,1,24,2,19.0,3,157.0,1.0,467.39999999999964,2,2
93.63,1,27,0,29.0,1,141.0,1.0,9873.62,2,2
41.129999999999995,0,30,1,77.0,2,58.0,1.0,6067.54,2,2
192.02,0,16,2,79.0,2,154.0,1.0,5169.07,1,1
291.27,1,11,1,77.0,2,121.0,1.0,6878.86,1,1
341.84,0,12,1,27.0,3,89.0,1.0,1400.04,1,1
98.41,1,34,2,27.0,3,48.0,1.0,912.71,0,0
109.28,1,36,2,36.0,1,112.0,4.0,6338.35,0,0
27.50999999999999,0,8,2,40.0,0,103.0,1.0,13645.63,3,3
25.769999999999982,0,36,2,45.0,0,277.0,1.0,11749.77,0,0
127.57,1,26,0,52.0,2,75.0,1.0,6118.2,2,2
392.05,1,10,0,60.0,1,172.0,1.0,4383.69,1,1
521.01,0,39,1,41.0,1,73.0,1.0,4004.55,0,0
849.76,1,39,0,25.0,3,269.0,1.0,373.8800000000001,0,0
172.5,1,8,2,68.0,0,31.000000000000014,1.0,6851.16,3,3
152.34,1,29,1,55.0,0,115.0,1.0,6853.51,2,2
21.129999999999995,1,9,1,28.0,3,153.0,1.0,948.6999999999998,3,3
111.55000000000001,1,10,0,46.0,0,101.0,1.0,12221.17,1,1
321.82,0,33,1,32.0,1,43.0,1.0,6500.5,0,0
1294.81,0,42,1,45.0,1,279.00000000000006,1.0,9927.75,0,0
148.77,1,38,1,67.0,2,175.0,1.0,2138.42,0,0
566.33,0,5,0,24.0,3,66.0,1.0,379.8199999999997,3,3
180.94,1,33,1,75.0,2,57.0,1.0,7659.99,0,0
77.9,1,42,1,21.0,3,128.0,1.0,664.7200000000003,0,0
318.92,0,42,1,21.0,3,60.0,1.0,1167.25,0,0
583.3,0,26,2,59.0,1,142.0,1.0,5896.01,2,2
100.68,1,22,2,63.0,2,139.0,1.0,1123.7500000000005,2,2
589.64,1,5,2,62.0,2,210.0,1.0,2039.4,3,3
225.93,0,29,1,25.0,3,199.0,1.0,1864.27,2,2
651.55,1,31,2,72.0,2,82.0,1.0,2325.78,2,2
80.97,1,39,2,38.0,0,157.0,1.0,5926.31,0,0
191.89,1,35,1,25.0,3,14.0,1.0,399.5699999999997,0,0
304.75,0,2,1,78.0,2,125.0,1.0,1916.3400000000001,3,3
201.53,1,40,2,68.0,2,287.0,1.0,2732.86,0,0
8.449999999999989,1,30,0,22.0,3,141.0,1.0,1115.3000000000002,2,2
435.98,1,23,1,30.0,1,105.0,1.0,7334.08,2,2
743.24,0,16,2,19.0,3,109.0,1.0,1024.1900000000005,1,1
16.269999999999982,1,1,0,57.0,0,44.0,1.0,10971.32,3,3
290.86,1,21,2,45.0,0,36.0,1.0,14631.88,2,1
85.73000000000002,1,41,0,41.0,0,266.0,1.0,14928.35,0,0
555.71,0,4,1,22.0,3,73.0,1.0,830.3699999999999,3,3
40.03000000000003,1,29,1,23.0,3,200.0,1.0,6408.8,2,2
73.00999999999999,0,25,2,25.0,3,62.0,1.0,1997.33,2,2
346.12,1,37,1,44.0,0,12.0,1.0,13084.27,0,0
1.9300000000000068,1,6,1,47.0,0,175.0,5.0,5684.09,3,3
252.93,1,32,0,75.0,2,222.0,1.0,2760.37,0,2
238.54,1,16,0,19.0,3,12.0,4.0,868.9099999999999,1,1
7.560000000000002,1,25,0,40.0,0,145.0,1.0,8528.72,2,2
540.4,1,15,1,45.0,0,272.00000000000006,1.0,425.77000000000044,1,1
264.14,1,3,0,64.0,0,125.0,1.0,8459.26,3,3
248.15,1,25,0,75.0,2,202.0,1.0,2649.23,2,2
24.339999999999975,1,33,1,54.0,1,110.0,1.0,6659.12,0,0
